batter_id,player_age,season,is_playing,bbe,at_bats,plate_apps,games,bbe_prev,at_bats_prev,plate_apps_prev,is_first_year,train
-173336,24.479027488774506,1967,1,149,175,189,81,68,86,91,False,True
-173335,24.855547037564342,1967,1,0,0,0,0,25,32,35,False,True
-173334,28.870550870660388,1967,1,257,361,389,108,418,505,554,False,True
-173332,31.238856642207864,1967,1,203,233,250,94,0,0,0,False,True
-173331,32.68721936261089,1967,1,278,330,371,104,451,526,572,False,True
-173273,27.39765633556018,1967,0,0,0,0,0,0,0,0,False,True
-173272,28.526995947869892,1967,0,0,0,0,0,31,35,41,False,True
-173243,30.806264374110174,1967,1,428,520,555,140,397,460,496,False,False
-173221,29.43730150038331,1967,0,0,0,0,0,0,0,0,False,True
-173188,21.032745591939545,1967,1,72,118,135,35,0,0,0,True,True
-173186,22.888949731683276,1967,1,475,520,566,129,543,596,670,False,True
-173166,36.195378381338294,1967,1,24,26,28,16,0,0,0,True,True
-173101,21.487241266016866,1967,1,4,6,7,3,0,0,0,True,True
-173088,26.26207425254627,1967,1,364,388,442,110,445,479,543,False,False
-173086,32.879531267112036,1967,0,0,0,0,0,0,0,0,False,True
-173080,24.99583835286387,1967,1,464,539,597,152,413,526,579,False,True
-173013,31.04380681195926,1967,1,134,149,179,63,117,140,161,False,True
-172993,30.807578578468952,1967,1,364,519,585,149,389,493,549,False,True
-172992,38.26218376957617,1967,1,255,315,345,108,345,410,451,False,True
-172959,22.480341693133283,1967,1,345,402,427,127,17,22,23,False,True
-172958,24.613842952579127,1967,1,321,401,445,122,423,526,578,False,False
-172856,23.58098784360968,1967,0,0,0,0,0,0,0,0,False,True
-172803,33.07534771656992,1967,1,398,498,552,147,282,348,389,False,True
-172781,32.66192092870441,1967,0,0,0,0,0,0,0,0,False,False
-172739,27.032198006790054,1967,0,0,0,0,0,21,26,28,False,True
-172734,30.054758514949075,1967,1,0,0,0,0,126,160,174,False,True
-172724,24.84251451100646,1967,1,0,0,0,0,0,0,0,False,True
-172707,22.255831781842076,1967,0,0,0,0,0,0,0,0,False,True
-172704,27.640565107874274,1967,1,440,480,537,142,501,538,599,False,True
-172700,29.166356368415286,1967,0,0,0,0,0,0,0,0,False,True
-172699,20.75621509144672,1967,1,3,3,4,2,0,0,0,True,True
-172671,26.713941517906033,1967,1,22,28,30,29,0,0,0,True,False
-172665,19.661044792465226,1967,1,22,26,28,11,0,0,0,True,True
-172649,30.81184974263498,1967,0,0,0,0,0,0,0,0,False,True
-172604,26.068448143686343,1967,1,456,497,530,137,511,542,578,False,True
-172598,35.17993648012266,1967,1,129,182,216,84,0,0,0,False,True
-172591,20.04983024860366,1967,1,61,62,65,16,0,0,0,True,True
-172574,24.859599167670574,1967,1,78,118,140,68,28,39,48,False,True
-172562,28.223195706932426,1967,0,0,0,0,0,112,123,133,False,True
-172465,25.58033074143029,1967,1,478,578,665,158,503,578,636,False,True
-172451,26.096484503340267,1967,1,147,177,196,70,365,434,477,False,True
-172419,22.980725002737927,1967,1,476,540,603,151,76,99,113,False,True
-172418,25.733654583287702,1967,1,289,333,368,110,348,460,519,False,True
-172411,26.624137553389552,1967,1,314,365,414,103,468,553,621,False,True
-172397,29.43324937027708,1967,0,0,0,0,0,0,0,0,False,True
-172386,34.03285510896944,1967,0,0,0,0,0,0,0,0,False,True
-172361,29.151133501259444,1967,1,447,498,575,157,64,74,95,False,True
-172342,24.526995947869892,1967,1,136,164,172,58,41,56,58,False,True
-172320,32.03351221114883,1967,0,0,0,0,0,137,158,180,False,True
-172297,29.9349468842405,1967,1,394,455,528,141,397,471,536,False,True
-172293,29.229985762786114,1967,1,336,401,447,129,290,356,391,False,True
-172204,24.34015989486365,1967,1,17,21,23,18,0,0,0,True,True
-172143,36.56937903844047,1967,1,85,96,109,44,546,584,640,False,True
-172122,23.465994962216623,1967,0,0,0,0,0,0,0,0,False,True
-172075,26.10601248494141,1967,1,281,349,387,122,406,507,547,False,True
-172070,34.394918409812725,1967,1,134,151,161,58,0,0,0,False,True
-171988,27.975249151243016,1967,1,204,234,255,77,0,0,0,False,True
-171984,24.56324608476618,1967,1,287,356,416,134,325,398,458,False,True
-171983,33.60639579454605,1967,0,0,0,0,0,0,0,0,False,False
-171963,21.45843828715365,1967,1,43,69,74,37,21,32,34,False,True
-171923,29.46270945131968,1967,1,153,189,208,80,298,352,374,False,True
-171922,30.754243784908553,1967,1,450,508,568,149,324,384,416,False,True
-171915,31.35735406855766,1967,1,27,36,45,22,121,160,174,False,True
-171817,38.61669039535648,1967,0,0,0,0,0,218,235,273,False,True
-171781,28.11302157485489,1967,1,78,96,107,51,0,0,0,True,True
-171773,28.066476837148176,1967,1,107,138,154,49,0,0,0,True,True
-171763,28.561274778228015,1967,1,317,374,411,116,166,182,202,False,True
-171724,32.99036250136896,1967,0,0,0,0,0,0,0,0,False,True
-171714,30.15321432482751,1967,1,0,0,0,0,97,126,151,False,True
-171682,23.2011827839229,1967,1,20,25,27,9,0,0,0,True,True
-171658,25.927390209177528,1967,1,0,0,0,0,0,0,0,False,True
-171553,30.518125068448143,1967,0,0,0,0,0,0,0,0,False,True
-171546,25.421531048077977,1967,1,191,217,243,73,184,213,242,False,True
-171542,27.288796407841417,1967,1,205,250,271,101,189,240,267,False,True
-171518,23.24564669806155,1967,1,151,206,232,73,41,47,56,False,True
-171505,23.4023655678458,1967,1,283,344,383,133,484,541,564,False,True
-171468,25.79531267112036,1967,1,12,16,19,6,19,24,28,False,False
-171457,25.154528529186287,1967,1,513,590,651,151,522,611,696,False,True
-171454,33.38867593910853,1967,0,0,0,0,0,0,0,0,False,True
-171444,25.49950717336546,1967,1,446,517,618,155,420,492,544,False,False
-171428,33.568721936261085,1967,1,283,327,362,109,0,0,0,False,True
-171422,24.269630927609242,1967,1,359,446,499,130,474,554,658,False,True
-171418,39.42908772314095,1967,0,0,0,0,0,0,0,0,False,True
-171388,20.153871427006898,1967,1,11,16,16,7,0,0,0,True,True
-171317,29.362610885992773,1967,1,468,514,562,134,576,626,667,False,True
-171277,24.762457562150914,1967,0,0,0,0,0,7,13,15,False,True
-171179,22.780199320994413,1967,1,0,0,0,0,25,28,32,False,True
-171177,27.438068119592597,1967,1,274,347,384,122,0,0,0,False,True
-171174,24.121125835067353,1967,1,21,28,32,9,0,0,0,True,False
-171096,28.88281677800898,1967,1,435,486,554,153,313,351,409,False,False
-171042,24.509911291205782,1967,1,103,115,129,40,0,0,0,True,False
-171040,23.94370824663235,1967,1,250,330,374,112,306,412,458,False,True
-170984,24.154638046216185,1967,1,218,297,345,105,8,11,12,False,False
-170923,29.237542437849086,1967,0,0,0,0,0,153,199,216,False,True
-170914,29.871427006899573,1967,0,0,0,0,0,156,195,216,False,True
-170896,20.97382542985434,1967,1,0,0,0,0,6,11,12,False,True
-170886,28.971197021136785,1967,1,181,209,231,80,240,282,319,False,True
-170885,30.468185302814586,1967,1,0,0,0,0,0,0,0,False,True
-170770,21.675391523381887,1967,1,51,101,106,34,0,0,0,False,True
-170620,24.06976234804512,1967,1,338,377,421,105,26,30,34,False,False
-170540,25.695433139853247,1967,1,76,120,148,56,0,0,0,True,False
-170469,31.93012813492498,1967,1,137,164,177,71,264,325,341,False,True
-170450,34.146314751943926,1967,0,0,0,0,0,0,0,0,False,True
-170431,28.65973058810645,1967,0,0,0,0,0,0,0,0,False,True
-170414,31.932318475522944,1967,0,0,0,0,0,0,0,0,False,True
-170392,21.74734421202497,1967,1,19,28,29,12,0,0,0,True,True
-170369,23.613842952579127,1967,1,0,0,0,0,23,27,32,False,True
-170367,25.605629175336766,1967,1,237,285,306,94,168,194,214,False,True
-170366,27.12375424378491,1967,1,504,569,610,143,556,624,653,False,True
-170365,28.194283211039316,1967,1,506,577,621,154,277,313,330,False,True
-170329,33.78370386595115,1967,1,245,295,347,124,265,305,336,False,False
-170270,30.488664987405542,1967,1,219,268,312,101,274,331,404,False,True
-170212,35.757638812835395,1967,0,0,0,0,0,7,8,8,False,True
-170191,25.28266345416712,1967,1,355,402,452,124,26,34,36,False,True
-170090,20.728069214762897,1967,1,0,0,0,0,0,0,0,False,True
-170075,37.23600919943051,1967,0,0,0,0,0,99,108,122,False,False
-170040,28.753586682729164,1967,1,45,59,66,34,0,0,0,False,False
-170039,35.17522724783704,1967,0,0,0,0,0,0,0,0,False,False
-170017,31.36272040302267,1967,1,0,0,0,0,0,0,0,False,True
-169992,26.195049830248603,1967,1,0,0,0,0,55,72,78,False,False
-169874,22.392728069214762,1967,1,291,349,389,95,446,558,628,False,True
-169846,20.820501587996933,1967,1,7,10,10,4,0,0,0,False,False
-169815,29.761800459971525,1967,0,0,0,0,0,12,16,16,False,True
-169814,32.901434673091664,1967,0,0,0,0,0,182,227,246,False,True
-169791,33.80210272697404,1967,1,340,381,436,123,452,533,614,False,True
-169790,31.1717227028803,1967,1,77,97,101,45,106,111,121,False,True
-169783,23.020479684590953,1967,1,58,75,78,19,0,0,0,True,False
-169755,29.62895630270507,1967,0,0,0,0,0,132,159,179,False,True
-169750,27.958821596758295,1967,1,114,130,142,74,0,0,0,False,True
-169742,31.876136239185193,1967,1,371,478,518,131,429,571,629,False,True
-169737,32.7808564231738,1967,1,482,585,632,147,529,638,690,False,True
-169734,27.97393494688424,1967,1,0,0,0,0,0,0,0,False,True
-169717,27.993209944146315,1967,1,524,588,633,143,288,312,344,False,True
-169698,24.373015003833096,1967,1,51,60,65,20,0,0,0,True,True
-169658,37.448362720403026,1967,0,0,0,0,0,0,0,0,False,True
-169644,31.461285729931003,1967,0,0,0,0,0,0,0,0,False,True
-169591,26.81590187274121,1967,1,43,59,67,38,148,191,212,False,True
-169583,34.08498521520096,1967,1,313,384,439,120,332,385,420,False,True
-169559,26.71656992662359,1967,0,0,0,0,0,0,0,0,False,True
-169537,29.69871865075019,1967,1,488,563,644,151,422,501,563,False,True
-169522,30.423502354616144,1967,1,257,292,333,124,224,243,284,False,True
-169511,27.260760048187493,1967,1,473,529,573,142,438,485,524,False,True
-169467,32.550980177417586,1967,1,388,488,577,152,512,603,679,False,True
-169456,25.439382323951374,1967,1,463,528,551,141,351,429,449,False,True
-169419,29.815135253531924,1967,0,0,0,0,0,7,9,12,False,True
-169380,21.65973058810645,1967,1,423,514,561,137,0,0,0,True,True
-169375,28.451648231299966,1967,1,302,379,418,108,481,568,624,False,False
-169374,23.64669806154857,1967,1,318,381,405,108,492,561,606,False,True
-169358,29.075895301719417,1967,1,0,0,0,0,0,0,0,False,True
-169340,27.151243018289343,1967,0,0,0,0,0,55,60,67,False,True
-169313,30.68579564122221,1967,1,66,82,87,30,88,107,113,False,True
-169302,28.217500821377723,1967,1,493,556,620,149,529,612,677,False,True
-169204,30.796626875479138,1967,0,0,0,0,0,0,0,0,False,True
-169197,29.887745044354396,1967,0,0,0,0,0,0,0,0,False,False
-169136,28.871974592049064,1967,1,0,0,0,0,0,0,0,False,False
-169117,30.319680210272697,1967,1,484,535,609,156,536,607,698,False,True
-169102,25.058701128025408,1967,1,310,411,444,124,213,284,313,False,True
-169092,25.879531267112036,1967,1,0,0,0,0,22,26,28,False,True
-169089,28.48592706165809,1967,1,0,0,0,0,109,145,157,False,True
-169087,41.554484722374326,1967,0,0,0,0,0,0,0,0,False,True
-169084,26.788522615266672,1967,0,0,0,0,0,3,3,4,False,True
-169078,28.88982586792246,1967,0,0,0,0,0,16,18,18,False,True
-169064,24.42361187164604,1967,1,14,19,24,10,276,419,466,False,True
-169050,23.29832438944256,1967,1,347,412,446,120,282,348,386,False,True
-169045,27.24498959588216,1967,1,423,485,562,152,282,340,384,False,True
-169044,28.079399846676157,1967,1,0,0,0,0,0,0,0,False,True
-169043,32.36611543094951,1967,0,0,0,0,0,0,0,0,False,False
-168967,25.474865841638373,1967,1,262,320,354,109,477,582,625,False,True
-168960,37.68524805607272,1967,0,0,0,0,0,0,0,0,False,True
-168959,23.221662468513852,1967,1,260,332,382,106,200,255,297,False,True
-168935,35.07731902310809,1967,1,49,67,76,52,298,405,464,False,True
-168898,33.08958493045668,1967,0,0,0,0,0,128,164,187,False,True
-168893,27.37641003175994,1967,1,198,215,244,84,110,123,139,False,True
-168842,30.300295695980726,1967,1,491,572,619,154,452,500,558,False,True
-168841,36.028036359653925,1967,1,299,346,384,113,432,496,534,False,True
-168821,26.467528200635197,1967,1,5,5,5,2,0,0,0,True,True
-168813,29.186178950826854,1967,1,0,0,0,0,191,243,269,False,True
-168793,21.26273135472566,1967,1,35,40,43,11,0,0,0,True,False
-168785,24.87405541561713,1967,1,69,93,101,44,0,0,0,True,True
-168780,30.737049611214545,1967,0,0,0,0,0,0,0,0,False,True
-168760,25.006132953674296,1967,0,0,0,0,0,22,28,30,False,True
-168744,29.61252874822035,1967,0,0,0,0,0,0,0,0,False,True
-168738,35.53586682729164,1967,0,0,0,0,0,213,227,245,False,True
-168705,25.917095608367102,1967,1,0,0,0,0,167,206,229,False,False
-168690,31.40050377833753,1967,0,0,0,0,0,0,0,0,False,True
-168664,35.203920709670356,1967,0,0,0,0,0,0,0,0,False,True
-168553,25.40992224290877,1967,0,0,0,0,0,0,0,0,False,True
-168542,31.52360091994305,1967,1,5,6,7,2,0,0,0,False,True
-168539,26.054648997919177,1967,1,417,485,538,147,380,443,486,False,False
-168528,42.049282663454164,1967,0,0,0,0,0,0,0,0,False,True
-168464,19.47760376738583,1967,1,67,86,93,26,0,0,0,True,True
-168413,26.630380024093746,1967,1,572,597,636,146,620,656,693,False,True
-168391,27.775490088708793,1967,1,0,0,0,0,0,0,0,False,True
-168345,32.39754681853028,1967,1,85,109,123,48,334,364,412,False,True
-168332,26.85620413974373,1967,1,199,252,273,76,359,433,468,False,False
-168315,25.83364363158471,1967,1,17,19,20,7,86,91,97,False,True
-168244,31.21640565107874,1967,1,21,26,29,17,55,75,82,False,False
-168219,36.327784470485156,1967,1,480,573,615,151,452,511,554,False,True
-168214,23.292191435768263,1967,1,106,130,152,47,21,24,26,False,True
-168198,22.484503340269413,1967,0,0,0,0,0,11,16,16,False,True
-168147,24.628189683495783,1967,1,272,322,372,116,315,380,433,False,True
-168144,36.125177965173584,1967,0,0,0,0,0,0,0,0,False,True
-168113,27.783594348921255,1967,1,260,295,324,86,280,302,330,False,True
-168070,28.94721279158909,1967,1,442,486,540,137,497,560,603,False,False
-168002,33.08684700470923,1967,1,502,546,587,134,617,659,707,False,True
-167984,23.891797174460628,1967,1,422,494,578,142,16,18,19,False,True
-167937,31.396232614171502,1967,1,368,417,470,130,21,23,23,False,True
-167935,33.34979739349468,1967,0,0,0,0,0,0,0,0,False,True
-167929,29.320994414631475,1967,1,530,637,697,161,498,596,655,False,False
-167916,34.19373562588983,1967,0,0,0,0,0,0,0,0,False,True
-167909,25.183331508049502,1967,1,471,510,534,129,348,370,387,False,True
-167908,28.43730150038331,1967,1,508,550,584,139,491,535,578,False,True
-167907,32.05059686781294,1967,1,524,574,617,140,615,666,706,False,True
-167906,23.613842952579127,1967,1,31,37,40,27,34,44,45,False,True
-167901,32.88566422078633,1967,1,382,496,576,153,134,168,203,False,True
-167893,26.88632132296572,1967,1,480,550,604,152,496,579,634,False,True
-167888,26.851494907458108,1967,1,239,292,307,116,25,31,35,False,False
-167887,28.121782937246742,1967,1,211,254,279,87,279,319,350,False,True
-167851,25.941846457124083,1967,1,47,60,63,17,0,0,0,True,True
-167815,24.806154857080276,1967,1,400,529,584,158,502,629,689,False,True
-167813,23.87460300076662,1967,1,66,94,106,39,0,0,0,False,True
-167804,39.58241156499835,1967,0,0,0,0,0,183,231,265,False,True
-167777,30.448910305552513,1967,1,362,414,443,117,370,422,460,False,False
-167745,27.817873179279378,1967,1,0,0,0,0,0,0,0,False,True
31,23.190231080933085,1967,1,84,96,102,30,0,0,0,True,True
53,41.49830248603658,1967,1,0,0,0,0,0,0,0,False,True
57,25.618552184864747,1967,1,439,471,540,138,505,543,586,False,True
78,20.95739787536962,1967,1,127,179,203,65,26,29,32,False,True
84,24.64669806154857,1967,1,279,344,367,120,236,317,364,False,True
131,23.325703646917095,1967,1,484,552,619,151,267,303,325,False,True
235,30.82893439929909,1967,1,329,359,375,139,307,344,371,False,True
242,25.22648121782937,1967,1,519,601,649,147,501,573,606,False,True
1328,21.312671120359216,1967,1,148,190,210,64,26,34,36,False,True
1737,24.990362501368963,1967,1,165,189,199,62,35,38,41,False,True
2885,23.90340597962983,1967,1,460,554,645,155,363,419,508,False,True
58078,27.949950717336545,1967,1,580,689,724,159,509,643,678,False,True
58584,34.036907239075674,1967,0,0,0,0,0,77,89,95,False,True
59188,33.31267112035921,1967,1,503,600,669,155,507,603,688,False,False
59189,25.22713832000876,1967,1,346,463,540,122,388,524,599,False,True
59744,29.383200087613623,1967,1,346,456,539,135,402,502,588,False,False
59827,21.52349140291315,1967,1,299,406,459,124,25,41,47,False,True
60496,21.52349140291315,1967,1,193,230,237,79,218,254,268,False,True
61147,23.693899901434673,1967,1,443,494,580,133,382,425,528,False,True
61759,23.160004380681194,1967,1,499,546,621,149,493,554,628,False,True
61891,27.745372905486803,1967,1,374,444,496,134,447,521,588,False,False
62622,22.974592049063627,1967,1,138,184,205,69,16,19,20,False,True
63291,21.028583944803415,1967,1,0,0,0,0,64,69,73,False,True
65780,27.771985543752052,1967,1,510,579,680,161,534,594,680,False,True
106610,26.125177965173584,1967,1,519,585,647,148,593,654,700,False,True
-180195,33.689300186178954,1968,1,35,45,50,24,185,234,267,False,True
-180190,37.365458328770124,1968,0,0,0,0,0,0,0,0,False,True
-180126,22.614500054758516,1968,1,0,0,0,0,0,0,0,False,True
-180058,26.216186617018945,1968,1,411,542,646,156,457,594,683,False,True
-180004,25.684371919833534,1968,1,114,143,154,68,378,429,476,False,True
-179983,30.937684809987953,1968,0,0,0,0,0,0,0,0,False,True
-179904,29.700799474318256,1968,1,54,71,81,27,286,363,400,False,True
-179846,35.656445077209504,1968,1,570,627,685,153,572,616,664,False,False
-179819,24.446829481984448,1968,1,0,0,0,0,255,275,296,False,True
-179818,24.653597634432153,1968,0,0,0,0,0,0,0,0,False,True
-179816,29.95608367101084,1968,1,589,642,699,163,567,634,712,False,False
-179724,30.39218048406527,1968,1,0,0,0,0,212,257,284,False,True
-179713,24.42426897382543,1968,1,527,577,660,159,189,214,238,False,True
-179710,34.33599824772752,1968,1,306,385,431,127,247,308,369,False,False
-179684,25.064286496550213,1968,1,0,0,0,0,352,441,472,False,True
-179634,29.835724455152775,1968,1,457,536,589,150,475,534,598,False,False
-179629,30.308728507282883,1968,0,0,0,0,0,57,82,96,False,True
-179597,30.159456795531703,1968,1,211,274,301,90,46,53,55,False,True
-179579,25.745372905486803,1968,1,172,196,211,66,316,360,395,False,False
-179545,22.136786770342788,1968,1,108,140,155,45,11,14,14,False,True
-179515,31.252546270945132,1968,0,0,0,0,0,0,0,0,False,True
-179506,24.828824882269192,1968,0,0,0,0,0,0,0,0,False,True
-179492,28.845252436753913,1968,1,314,399,487,125,358,467,542,False,False
-179387,34.0472018398861,1968,1,174,211,238,107,357,433,488,False,False
-179363,24.58033074143029,1968,1,133,167,188,61,21,22,22,False,True
-179343,36.97327784470485,1968,1,1,3,3,6,0,0,0,False,True
-179340,24.398970539918956,1968,0,0,0,0,0,0,0,0,False,True
-179326,28.155404665425472,1968,1,39,54,56,37,22,34,41,False,True
-179319,28.447486584163837,1968,1,319,403,436,122,468,581,626,False,True
-179229,27.58931113788194,1968,0,0,0,0,0,0,0,0,False,True
-179221,33.35932537509583,1968,0,0,0,0,0,381,457,527,False,True
-179203,29.373124520862994,1968,1,66,86,97,36,75,97,103,False,True
-179179,23.472237432920817,1968,1,569,635,690,156,0,0,0,True,False
-179161,27.605081590187275,1968,1,442,488,527,140,370,415,436,False,True
-179158,33.34092651407293,1968,0,0,0,0,0,133,193,221,False,True
-179093,37.834300733764096,1968,0,0,0,0,0,0,0,0,False,True
-179092,24.791917643193514,1968,1,31,40,42,17,0,0,0,True,False
-179091,30.691271492717117,1968,1,410,507,590,152,362,448,508,False,False
-179068,33.318366005913916,1968,1,161,212,240,90,87,107,118,False,True
-179059,27.906253422407183,1968,1,572,613,673,157,598,649,726,False,True
-179048,22.70288029788632,1968,1,402,466,496,128,0,0,0,True,False
-179041,27.86573212134487,1968,1,352,424,464,115,402,477,534,False,True
-179036,26.508487569817106,1968,1,83,93,100,37,165,196,213,False,True
-179019,22.526886430839994,1968,1,236,278,296,92,222,265,294,False,False
-178992,31.1834410250794,1968,1,181,236,257,86,92,127,138,False,True
-178929,30.499616690395356,1968,1,0,0,0,0,66,89,95,False,True
-178928,32.314861460957175,1968,1,179,201,221,90,169,191,212,False,True
-178926,38.96637827182127,1968,0,0,0,0,0,0,0,0,False,True
-178842,24.35932537509583,1968,1,61,71,82,44,0,0,0,True,True
-178840,29.15726645493374,1968,0,0,0,0,0,73,89,95,False,False
-178838,32.445515277625674,1968,1,487,547,598,145,388,462,520,False,True
-178805,21.635089256379366,1968,1,42,51,51,17,0,0,0,True,False
-178794,30.504435439710875,1968,1,0,0,0,0,221,247,276,False,True
-178762,23.915014784799034,1968,1,337,450,508,132,353,449,494,False,True
-178716,23.670025188916878,1968,1,0,0,0,0,209,231,251,False,True
-178691,27.40170846566641,1968,1,14,18,20,12,121,147,155,False,True
-178645,22.177198554375206,1968,1,73,87,102,24,0,0,0,True,True
-178638,25.132734640236556,1968,1,7,10,11,17,42,63,82,False,True
-178618,35.55853685248056,1968,1,0,0,0,0,0,0,0,False,False
-178609,28.5797831562808,1968,1,256,306,327,105,197,231,262,False,True
-178525,28.967801993209942,1968,1,0,0,0,0,0,0,0,False,True
-178498,27.129339612309714,1968,1,0,0,0,0,43,49,52,False,True
-178441,28.23195706932428,1968,1,330,435,496,128,359,462,536,False,True
-178433,25.862337093418027,1968,1,526,583,641,153,287,333,367,False,True
-178409,26.919176431935167,1968,1,145,183,205,53,130,155,166,False,True
-178400,26.21421531048078,1968,1,0,0,0,0,46,54,59,False,True
-178375,26.578359434892125,1968,1,0,0,0,0,0,0,0,False,True
-178344,34.892563793669915,1968,1,0,0,0,0,113,130,155,False,True
-178300,33.93702770780857,1968,1,262,299,333,106,0,0,0,False,True
-178258,23.158690176322416,1968,1,481,558,632,155,470,565,628,False,True
-178254,29.03833096046435,1968,0,0,0,0,0,0,0,0,False,True
-178253,29.298433906472457,1968,1,137,184,204,88,0,0,0,False,True
-178252,30.705618223633774,1968,0,0,0,0,0,315,425,465,False,True
-178251,30.89530171941737,1968,0,0,0,0,0,0,0,0,False,True
-178247,34.006790055853685,1968,0,0,0,0,0,0,0,0,False,True
-178246,36.997262074252546,1968,0,0,0,0,0,0,0,0,False,False
-178121,37.44759610119374,1968,0,0,0,0,0,0,0,0,False,True
-178088,26.984886649874056,1968,1,293,361,429,122,208,272,310,False,True
-178084,24.839667068229108,1968,1,151,233,267,85,43,54,62,False,True
-178054,41.529733873617346,1968,0,0,0,0,0,0,0,0,False,True
-178043,34.84525243675391,1968,0,0,0,0,0,0,0,0,False,True
-178022,23.267550104041177,1968,1,0,0,0,0,22,27,29,False,True
-178015,26.30588106450553,1968,0,0,0,0,0,0,0,0,False,True
-178011,28.403132187055085,1968,1,70,83,96,39,7,12,12,False,True
-177918,28.902748877450442,1968,1,462,576,625,156,393,482,528,False,False
-177902,26.62490417259884,1968,1,287,345,381,116,0,0,0,False,True
-177877,25.88632132296572,1968,0,0,0,0,0,0,0,0,False,True
-177825,24.185412331617567,1968,1,262,350,387,124,446,565,641,False,True
-177767,23.413317270835613,1968,0,0,0,0,0,120,135,153,False,True
-177755,33.39338517139415,1968,1,96,127,142,69,192,232,268,False,True
-177736,35.104041178403236,1968,0,0,0,0,0,0,0,0,False,True
-177716,30.595444091556235,1968,0,0,0,0,0,0,0,0,False,True
-177698,25.564669806154857,1968,1,47,55,64,19,56,66,73,False,True
-177672,32.150585916109954,1968,0,0,0,0,0,0,0,0,False,False
-177663,25.243565874493484,1968,1,194,219,253,60,233,272,322,False,True
-177637,26.99167670572774,1968,0,0,0,0,0,199,233,253,False,True
-177636,31.268316723250464,1968,0,0,0,0,0,176,233,284,False,True
-177626,27.753477165699266,1968,1,253,297,335,111,176,201,230,False,False
-177617,28.260650531157594,1968,1,471,577,682,162,483,586,697,False,False
-177560,27.488664987405542,1968,1,246,276,297,103,174,203,224,False,True
-177527,37.36151571569379,1968,0,0,0,0,0,0,0,0,False,True
-177518,26.51122549556456,1968,1,237,296,314,96,184,226,259,False,True
-177473,29.48461285729931,1968,1,121,139,155,85,215,250,268,False,True
-177462,21.726097908224727,1968,1,149,181,197,68,36,43,46,False,False
-177451,29.613295367429636,1968,0,0,0,0,0,77,97,99,False,True
-177392,35.0472018398861,1968,1,323,380,435,135,301,334,380,False,True
-177375,27.23611871646041,1968,1,49,64,67,34,242,327,360,False,True
-177362,33.76793341364582,1968,0,0,0,0,0,43,58,71,False,True
-177355,30.121782937246742,1968,1,169,203,218,93,281,339,374,False,False
-177348,29.234037892892346,1968,1,566,621,650,152,470,528,578,False,False
-177300,20.4201073266893,1968,1,187,223,242,76,109,130,133,False,True
-177299,22.018398861022888,1968,1,21,24,27,9,0,0,0,True,False
-177290,29.787755996057385,1968,1,210,258,281,91,374,429,475,False,True
-177289,33.492060015332385,1968,0,0,0,0,0,0,0,0,False,True
-177268,24.927390209177528,1968,1,288,342,378,107,286,342,380,False,True
-177267,31.031978972730258,1968,1,553,608,667,162,556,610,681,False,True
-177265,32.058153542875914,1968,0,0,0,0,0,116,130,145,False,False
-177264,32.74800131420436,1968,1,337,421,508,130,395,479,563,False,False
-177249,21.657649764538384,1968,1,0,0,0,0,23,35,38,False,True
-177151,32.883035812068776,1968,1,0,0,0,0,0,0,0,False,True
-177135,32.77877559960574,1968,0,0,0,0,0,0,0,0,False,True
-177096,26.788413098236774,1968,1,0,0,0,0,110,136,152,False,True
-177079,24.98357244551528,1968,1,44,64,85,31,0,0,0,True,True
-177074,27.822034826415507,1968,1,292,375,426,133,206,263,299,False,True
-177065,24.206001533238418,1968,1,55,97,106,42,0,0,0,True,False
-177028,25.207972839776584,1968,1,416,534,601,151,408,498,545,False,True
-177015,26.66739678019932,1968,1,296,332,359,126,0,0,0,True,True
-176999,22.510458876355273,1968,0,0,0,0,0,0,0,0,False,True
-176968,26.211477384733325,1968,0,0,0,0,0,22,26,27,False,True
-176963,24.3489212572555,1968,1,0,0,0,0,0,0,0,False,True
-176952,30.055415617128464,1968,0,0,0,0,0,0,0,0,False,True
-176907,23.831562808016646,1968,1,282,333,371,98,131,162,176,False,True
-176872,29.054101412769686,1968,1,184,229,259,97,15,19,22,False,True
-176866,26.178622275763882,1968,0,0,0,0,0,0,0,0,False,True
-176814,26.626984996166904,1968,1,118,132,146,64,82,92,98,False,False
-176784,40.577045230533344,1968,0,0,0,0,0,0,0,0,False,False
-176781,26.784251451100644,1968,1,453,550,634,154,321,415,477,False,False
-176736,27.78030883802431,1968,1,381,418,462,134,147,159,173,False,True
-176713,26.112145438615705,1968,0,0,0,0,0,44,70,87,False,True
-176669,29.80067900558537,1968,1,440,499,542,130,564,650,684,False,True
-176642,38.54134267878655,1968,0,0,0,0,0,0,0,0,False,True
-176609,26.453071952688642,1968,1,349,439,497,143,355,448,541,False,False
-176563,24.923885664220787,1968,1,333,406,451,123,398,491,556,False,True
-176560,25.78983681962545,1968,0,0,0,0,0,344,405,442,False,True
-176509,26.045778118497427,1968,1,533,625,690,160,498,600,644,False,True
-176492,27.63717007994743,1968,1,335,380,421,108,439,501,545,False,True
-176478,31.118497426349798,1968,1,437,500,546,138,0,0,0,False,True
-176454,33.71317489869675,1968,0,0,0,0,0,0,0,0,False,False
-176431,29.880188369291425,1968,1,75,98,110,46,193,231,258,False,True
-176405,23.639250903515496,1968,1,171,208,234,61,0,0,0,True,True
